  0.082179  0.131000  0.131000  0.000000   2.103020  2.669578  4.065578  4.886879  5.440588  7.167906
  0.082806  0.132000  0.132000  0.000000   2.118934  2.689225  4.084564  4.905483  5.456964  7.159688
  0.083433  0.133000  0.133000  0.000000   2.134843  2.708844  4.103326  4.924204  5.473271  7.151420
  0.084061  0.134000  0.134000  0.000000   2.150746  2.728434  4.121868  4.943035  5.489508  7.143102
  0.084688  0.135000  0.135000  0.000000   2.166644  2.747995  4.140194  4.961970  5.505673  7.134736
  0.085315  0.136000  0.136000  0.000000   2.182536  2.767527  4.158310  4.981002  5.521765  7.126321
  0.085943  0.137000  0.137000  0.000000   2.198422  2.787029  4.176221  5.000126  5.537781  7.117857
  0.086570  0.138000  0.138000  0.000000   2.214302  2.806502  4.193931  5.019335  5.553720  7.109345
  0.087197  0.139000  0.139000  0.000000   2.230176  2.825944  4.211446  5.038622  5.569579  7.100785
  0.087825  0.140000  0.140000  0.000000   2.246044  2.845356  4.228772  5.057980  5.585358  7.092177
  0.088452  0.141000  0.141000  0.000000   2.261905  2.864736  4.245912  5.077404  5.601055  7.083522
  0.089079  0.142000  0.142000  0.000000   2.277760  2.884086  4.262873  5.096886  5.616667  7.074820
  0.089706  0.143000  0.143000  0.000000   2.293608  2.903404  4.279660  5.116419  5.632194  7.066071
  0.090334  0.144000  0.144000  0.000000   2.309449  2.922690  4.296277  5.135998  5.647633  7.057275
  0.090961  0.145000  0.145000  0.000000   2.325284  2.941943  4.312730  5.155616  5.662983  7.048434
  0.091588  0.146000  0.146000  0.000000   2.341111  2.961165  4.329025  5.175266  5.678243  7.039546
  0.092216  0.147000  0.147000  0.000000   2.356932  2.980353  4.345165  5.194942  5.693410  7.030613
  0.092843  0.148000  0.148000  0.000000   2.372745  2.999508  4.361156  5.214638  5.708484  7.021635
  0.093470  0.149000  0.149000  0.000000   2.388550  3.018630  4.377003  5.234347  5.723462  7.012612
  0.094098  0.150000  0.150000  0.000000   2.404348  3.037718  4.392710  5.254064  5.738344  7.003544
  0.094725  0.151000  0.151000  0.000000   2.420138  3.056771  4.408282  5.273784  5.753127  6.994431
  0.095352  0.152000  0.152000  0.000000   2.435921  3.075790  4.423723  5.293499  5.767811  6.985275
  0.095980  0.153000  0.153000  0.000000   2.451695  3.094775  4.439039  5.313204  5.782394  6.976075
  0.096607  0.154000  0.154000  0.000000   2.467461  3.113724  4.454232  5.332895  5.796873  6.966831
  0.097234  0.155000  0.155000  0.000000   2.483219  3.132638  4.469308  5.352565  5.811249  6.957544
  0.097862  0.156000  0.156000  0.000000   2.498968  3.151517  4.484270  5.372209  5.825520  6.948215
  0.098489  0.157000  0.157000  0.000000   2.514709  3.170359  4.499122  5.391822  5.839684  6.938843
